year,fips,naics,emp
2015,20157,71----,22
2015,20157,72----,112
2015,20157,81----,90
2015,20159,21----,149
2015,20159,23----,89
2015,20159,31----,492
2015,20159,42----,116
2015,20159,44----,263
2015,20159,48----,114
2015,20159,51----,33
2015,20159,52----,143
2015,20159,53----,14
2015,20159,54----,187
2015,20159,55----,111
2015,20159,56----,21
2015,20159,61----,312
2015,20159,62----,372
2015,20159,71----,13
2015,20159,72----,219
2015,20159,81----,150
2015,20161,11----,59
2015,20161,21----,174
2015,20161,22----,92
2015,20161,23----,1246
2015,20161,31----,724
2015,20161,42----,492
2015,20161,44----,4379
2015,20161,48----,136
2015,20161,51----,488
2015,20161,52----,859
2015,20161,53----,500
2015,20161,54----,1163
2015,20161,55----,269
2015,20161,56----,551
2015,20161,61----,489
2015,20161,62----,3471
2015,20161,71----,234
2015,20161,72----,3902
2015,20161,81----,1531
2015,20161,99----,9
2015,20163,11----,57
2015,20163,21----,100
2015,20163,22----,9
2015,20163,23----,92
2015,20163,31----,96
2015,20163,42----,177
2015,20163,44----,215
2015,20163,48----,127
2015,20163,51----,13
2015,20163,52----,79
2015,20163,53----,9
2015,20163,54----,40
2015,20163,55----,59
2015,20163,56----,21
2015,20163,62----,261
2015,20163,71----,23
2015,20163,72----,87
2015,20163,81----,83
2015,20165,21----,19
2015,20165,23----,33
2015,20165,31----,367
2015,20165,42----,207
2015,20165,44----,69
2015,20165,48----,69
2015,20165,51----,48
2015,20165,52----,36
2015,20165,54----,20
2015,20165,56----,6
2015,20165,62----,156
2015,20165,72----,36
2015,20165,81----,42
2015,20167,21----,268
2015,20167,23----,123
2015,20167,31----,116
2015,20167,42----,141
2015,20167,44----,266
2015,20167,48----,99
2015,20167,51----,112
2015,20167,52----,78
2015,20167,53----,11
2015,20167,54----,43
2015,20167,56----,54
2015,20167,61----,2
2015,20167,62----,299
2015,20167,71----,11
2015,20167,72----,221
2015,20167,81----,87
2015,20169,11----,9
2015,20169,21----,7
2015,20169,22----,60
2015,20169,23----,1049
2015,20169,31----,5302
2015,20169,42----,1383
2015,20169,44----,4034
2015,20169,48----,1242
2015,20169,51----,345
2015,20169,52----,855
2015,20169,53----,235
2015,20169,54----,1115
2015,20169,55----,363
2015,20169,56----,1627
2015,20169,61----,465
2015,20169,62----,4801
2015,20169,71----,537
2015,20169,72----,3054
2015,20169,81----,1084
2015,20169,99----,8
2015,20171,11----,9
2015,20171,21----,1
2015,20171,22----,9
2015,20171,23----,73
2015,20171,31----,49
2015,20171,42----,122
2015,20171,44----,284
2015,20171,48----,37
2015,20171,51----,6
2015,20171,52----,99
2015,20171,54----,48
2015,20171,55----,2
2015,20171,56----,29
2015,20171,61----,9
2015,20171,62----,386
2015,20171,71----,6
2015,20171,72----,144
2015,20171,81----,95
2015,20173,11----,26
2015,20173,21----,1139
2015,20173,22----,823
2015,20173,23----,13975
2015,20173,31----,47415
2015,20173,42----,9514
2015,20173,44----,29376
2015,20173,48----,8192
2015,20173,51----,4522
2015,20173,52----,7740
2015,20173,53----,3464
2015,20173,54----,10557
2015,20173,55----,6544
2015,20173,56----,13687
2015,20173,61----,4329
2015,20173,62----,33375
2015,20173,71----,3790
2015,20173,72----,23128
2015,20173,81----,9536
2015,20173,99----,43
2015,20175,21----,650
2015,20175,22----,64
2015,20175,23----,171
2015,20175,31----,2959
2015,20175,42----,449
2015,20175,44----,1291
2015,20175,48----,797
2015,20175,51----,69
2015,20175,52----,208
2015,20175,53----,69
2015,20175,54----,158
2015,20175,55----,38
2015,20175,56----,188
2015,20175,62----,1114
2015,20175,71----,39
2015,20175,72----,806
2015,20175,81----,443
2015,20177,11----,13
2015,20177,21----,27
2015,20177,22----,1234
2015,20177,23----,4295
2015,20177,31----,6454
2015,20177,42----,2620
2015,20177,44----,9842
2015,20177,48----,2367
2015,20177,51----,1696
2015,20177,52----,5453
2015,20177,53----,899
2015,20177,54----,4486
2015,20177,55----,1876
2015,20177,56----,4531
2015,20177,61----,795
2015,20177,62----,18270
2015,20177,71----,1109
2015,20177,72----,6864
2015,20177,81----,4920
2015,20177,99----,24
2015,20179,22----,5
2015,20179,23----,63
2015,20179,31----,1
2015,20179,42----,139
2015,20179,44----,95
2015,20179,48----,52
2015,20179,52----,59
2015,20179,54----,20
2015,20179,62----,174
2015,20179,72----,39
2015,20179,81----,33
2015,20181,11----,2
2015,20181,21----,9
2015,20181,22----,9
2015,20181,23----,58
2015,20181,31----,71
2015,20181,42----,246
2015,20181,44----,374
2015,20181,48----,72
2015,20181,51----,64
2015,20181,52----,97
2015,20181,53----,6
2015,20181,54----,72
2015,20181,56----,20
2015,20181,61----,3
2015,20181,62----,397
2015,20181,71----,9
2015,20181,72----,348
2015,20181,81----,112
2015,20183,11----,4
2015,20183,21----,9
2015,20183,23----,33
2015,20183,31----,81
2015,20183,42----,127
2015,20183,44----,164
2015,20183,48----,13
2015,20183,51----,9
2015,20183,52----,59
2015,20183,54----,17
2015,20183,56----,13
2015,20183,62----,257
2015,20183,72----,101
2015,20183,81----,51
2015,20185,11----,25
2015,20185,21----,19
2015,20185,23----,29
2015,20185,31----,50
2015,20185,42----,28
2015,20185,44----,105
2015,20185,48----,23
2015,20185,52----,64
2015,20185,54----,9
2015,20185,56----,13
2015,20185,62----,209
2015,20185,72----,49
2015,20185,81----,44
2015,20187,11----,9
2015,20187,22----,9
2015,20187,23----,8
2015,20187,31----,9
2015,20187,42----,61
2015,20187,44----,61
2015,20187,48----,49
2015,20187,52----,53
2015,20187,53----,1
2015,20187,54----,25
2015,20187,55----,9
2015,20187,62----,99
2015,20187,72----,38
2015,20187,81----,47
2015,20189,11----,118
2015,20189,21----,41
2015,20189,23----,856
2015,20189,31----,156
2015,20189,42----,119
2015,20189,44----,161
2015,20189,48----,118
2015,20189,52----,62
2015,20189,54----,19
2015,20189,56----,19
2015,20189,62----,344
2015,20189,71----,6
2015,20189,72----,141
2015,20189,81----,45
2015,20191,11----,9
2015,20191,21----,89
2015,20191,23----,131
2015,20191,31----,837
2015,20191,42----,157
2015,20191,44----,636
2015,20191,48----,360
2015,20191,51----,101
2015,20191,52----,224
2015,20191,53----,42
2015,20191,54----,68
2015,20191,55----,33
2015,20191,56----,13
2015,20191,61----,59
2015,20191,62----,974
2015,20191,71----,5
2015,20191,72----,431
2015,20191,81----,241
2015,20191,99----,3
2015,20193,11----,9
2015,20193,22----,57
2015,20193,23----,193
2015,20193,31----,85
2015,20193,42----,360
2015,20193,44----,721
2015,20193,48----,90
2015,20193,51----,85
2015,20193,52----,134
2015,20193,53----,40
2015,20193,54----,63
2015,20193,55----,9
2015,20193,56----,27
2015,20193,62----,396
2015,20193,71----,19
2015,20193,72----,441
2015,20193,81----,170
2015,20195,21----,99
2015,20195,22----,59
2015,20195,23----,41
2015,20195,31----,43
2015,20195,42----,90
2015,20195,44----,138
2015,20195,48----,24
2015,20195,51----,15
2015,20195,52----,33
2015,20195,54----,21
2015,20195,62----,249
2015,20195,71----,4
2015,20195,72----,101
2015,20195,81----,47
2015,20197,11----,9
2015,20197,21----,4
2015,20197,23----,122
2015,20197,31----,130
2015,20197,42----,39
2015,20197,44----,98
2015,20197,48----,31
2015,20197,51----,9
2015,20197,52----,45
2015,20197,53----,4
2015,20197,54----,2
2015,20197,56----,105
2015,20197,61----,7
2015,20197,62----,111
2015,20197,71----,5
2015,20197,72----,29
2015,20197,81----,49
2015,20199,11----,5
2015,20199,22----,9
2015,20199,23----,12
2015,20199,31----,9
2015,20199,42----,99
2015,20199,44----,42
2015,20199,48----,4
2015,20199,52----,20
2015,20199,54----,9
2015,20199,56----,9
2015,20199,62----,59
2015,20199,71----,9
2015,20199,72----,27
2015,20199,81----,34
2015,20201,11----,9
2015,20201,21----,9
2015,20201,22----,9
2015,20201,23----,76
2015,20201,31----,177
2015,20201,42----,137
2015,20201,44----,193
2015,20201,48----,38
2015,20201,51----,9
2015,20201,52----,68
2015,20201,53----,4
2015,20201,54----,26
2015,20201,55----,9
2015,20201,56----,36
2015,20201,61----,59
2015,20201,62----,360
2015,20201,71----,1
2015,20201,72----,126
2015,20201,81----,127
2015,20203,11----,9
2015,20203,22----,49
2015,20203,23----,9
2015,20203,31----,61
2015,20203,42----,76
2015,20203,44----,59
2015,20203,48----,12
2015,20203,52----,26
2015,20203,54----,4
2015,20203,55----,9
2015,20203,56----,9
2015,20203,62----,99
2015,20203,71----,6
2015,20203,72----,16
2015,20203,81----,32
2015,20205,11----,9
2015,20205,21----,142
2015,20205,22----,9
2015,20205,23----,1096
2015,20205,31----,1078
2015,20205,42----,55
2015,20205,44----,264
2015,20205,48----,99
2015,20205,51----,9
2015,20205,52----,96
2015,20205,53----,5
2015,20205,54----,48
2015,20205,55----,9
2015,20205,56----,10
2015,20205,61----,9
2015,20205,62----,683
2015,20205,71----,15
2015,20205,72----,123
2015,20205,81----,80
2015,20207,21----,49
2015,20207,22----,9
2015,20207,23----,8
2015,20207,31----,9
2015,20207,42----,44
2015,20207,44----,59
2015,20207,48----,7
2015,20207,51----,4
2015,20207,52----,31
2015,20207,53----,9
2015,20207,54----,10
2015,20207,62----,150
2015,20207,72----,58
2015,20207,81----,14
2015,20209,21----,1
2015,20209,22----,9
2015,20209,23----,4000
2015,20209,31----,10174
2015,20209,42----,6816
2015,20209,44----,7924
2015,20209,48----,7727
2015,20209,51----,529
2015,20209,52----,1132
2015,20209,53----,813
2015,20209,54----,2547
2015,20209,55----,556
2015,20209,56----,4395
2015,20209,61----,383
2015,20209,62----,14030
2015,20209,71----,475
2015,20209,72----,5613
2015,20209,81----,2486
2015,20209,99----,7
2015,21001,11----,19
2015,21001,21----,26
2015,21001,22----,9
2015,21001,23----,174
2015,21001,31----,407
2015,21001,42----,66
2015,21001,44----,690
2015,21001,48----,162
2015,21001,51----,49
2015,21001,52----,180
2015,21001,53----,9
2015,21001,54----,57
2015,21001,55----,99
2015,21001,56----,173
2015,21001,61----,893
2015,21001,62----,715
2015,21001,71----,9
2015,21001,72----,279
2015,21001,81----,91
2015,21001,99----,9
2015,21003,11----,9
2015,21003,21----,9
2015,21003,22----,9
2015,21003,23----,105
2015,21003,31----,408
2015,21003,42----,196
2015,21003,44----,402
2015,21003,48----,530
2015,21003,51----,22
2015,21003,52----,137
2015,21003,53----,28
2015,21003,54----,79
2015,21003,55----,9
2015,21003,56----,43
2015,21003,61----,9
2015,21003,62----,467
2015,21003,71----,65
2015,21003,72----,327
2015,21003,81----,95
2015,21003,99----,9
2015,21005,21----,19
2015,21005,22----,25
2015,21005,23----,159
2015,21005,31----,1008
2015,21005,42----,50
2015,21005,44----,788
2015,21005,48----,19
2015,21005,51----,14
2015,21005,52----,111
2015,21005,53----,46
2015,21005,54----,86
2015,21005,56----,11
2015,21005,61----,35
2015,21005,62----,353
2015,21005,71----,27
2015,21005,72----,487
2015,21005,81----,212
2015,21005,99----,8
2015,21007,11----,2
2015,21007,22----,9
2015,21007,23----,79
2015,21007,31----,659
2015,21007,42----,46
2015,21007,44----,150
2015,21007,48----,9
2015,21007,51----,165
2015,21007,52----,20
2015,21007,53----,9
2015,21007,54----,95
2015,21007,55----,9
2015,21007,56----,178
2015,21007,62----,109
2015,21007,71----,9
2015,21007,72----,49
2015,21007,81----,64
2015,21009,21----,9
2015,21009,22----,59
2015,21009,23----,488
2015,21009,31----,3861
2015,21009,42----,529
2015,21009,44----,2391
2015,21009,48----,139
2015,21009,51----,222
2015,21009,52----,371
2015,21009,53----,82
2015,21009,54----,302
2015,21009,55----,148
2015,21009,56----,1386
2015,21009,61----,67
2015,21009,62----,2254
2015,21009,71----,119
2015,21009,72----,1722
2015,21009,81----,365
2015,21009,99----,12
2015,21011,23----,116
2015,21011,31----,362
2015,21011,42----,4
2015,21011,44----,164
2015,21011,48----,26
2015,21011,51----,19
2015,21011,52----,61
2015,21011,53----,17
2015,21011,54----,27
2015,21011,56----,53
2015,21011,62----,228
2015,21011,72----,102
2015,21011,81----,23
2015,21013,11----,11
2015,21013,21----,463
2015,21013,22----,69
2015,21013,23----,93
2015,21013,31----,1048
2015,21013,42----,162
2015,21013,44----,1499
2015,21013,48----,101
2015,21013,51----,58
2015,21013,52----,263
2015,21013,53----,81
2015,21013,54----,135
2015,21013,55----,20
2015,21013,56----,45
2015,21013,61----,140
2015,21013,62----,1455
2015,21013,71----,10
2015,21013,72----,979
2015,21013,81----,189
2015,21013,99----,3
2015,21015,22----,288
2015,21015,23----,2329
2015,21015,31----,14094
2015,21015,42----,7728
2015,21015,44----,9189
2015,21015,48----,12314
2015,21015,51----,935
2015,21015,52----,3797
2015,21015,53----,707
2015,21015,54----,2134
2015,21015,55----,1257
2015,21015,56----,5429
2015,21015,61----,2399
2015,21015,62----,4623
2015,21015,71----,675
2015,21015,72----,6931
2015,21015,81----,2489
2015,21015,99----,4
2015,21017,11----,33
2015,21017,21----,9
2015,21017,22----,9
2015,21017,23----,533
2015,21017,31----,1452
2015,21017,42----,174
2015,21017,44----,863
2015,21017,48----,42
2015,21017,51----,22
2015,21017,52----,212
2015,21017,53----,26
2015,21017,54----,231
2015,21017,55----,33
2015,21017,56----,73
2015,21017,61----,9
2015,21017,62----,747
2015,21017,71----,52
2015,21017,72----,488
2015,21017,81----,225
2015,21019,21----,100
2015,21019,22----,162
2015,21019,23----,1046
2015,21019,31----,2063
2015,21019,42----,691
2015,21019,44----,3958
2015,21019,48----,1066
2015,21019,51----,357
2015,21019,52----,592
2015,21019,53----,269
2015,21019,54----,786
2015,21019,55----,233
2015,21019,56----,1434
2015,21019,61----,32
2015,21019,62----,5865
2015,21019,71----,190
2015,21019,72----,2756
2015,21019,81----,1211
2015,21019,99----,3
2015,21021,21----,19
2015,21021,22----,116
2015,21021,23----,240
2015,21021,31----,2282
2015,21021,42----,119
2015,21021,44----,1587
2015,21021,48----,297
2015,21021,51----,2557
2015,21021,52----,319
2015,21021,53----,84
2015,21021,54----,308
2015,21021,55----,71
2015,21021,56----,636
2015,21021,61----,1214
2015,21021,62----,2927
2015,21021,71----,114
2015,21021,72----,1347
2015,21021,81----,389
2015,21023,23----,43
2015,21023,31----,370
2015,21023,42----,45
2015,21023,44----,133
2015,21023,48----,8
2015,21023,52----,35
2015,21023,54----,11
2015,21023,56----,8
2015,21023,62----,78
2015,21023,72----,63
2015,21023,81----,48
2015,21025,21----,329
2015,21025,23----,26
2015,21025,31----,46
2015,21025,42----,28
2015,21025,44----,481
2015,21025,48----,132
2015,21025,51----,25
2015,21025,52----,116
2015,21025,53----,17
2015,21025,54----,61
2015,21025,55----,29
2015,21025,56----,333
2015,21025,61----,126
2015,21025,62----,929
2015,21025,71----,2
2015,21025,72----,189
2015,21025,81----,71
2015,21025,99----,10
2015,21027,21----,9
2015,21027,22----,35
2015,21027,23----,242
2015,21027,31----,264
2015,21027,42----,127
2015,21027,44----,552
2015,21027,48----,55
2015,21027,51----,25
2015,21027,52----,163
2015,21027,53----,31
2015,21027,54----,69
2015,21027,55----,8
2015,21027,56----,9
2015,21027,62----,496
2015,21027,71----,20
2015,21027,72----,194
2015,21027,81----,125
2015,21027,99----,10
2015,21029,11----,9
2015,21029,21----,101
2015,21029,22----,59
2015,21029,23----,1066
2015,21029,31----,2718
2015,21029,42----,668
2015,21029,44----,1891
2015,21029,48----,5189
2015,21029,51----,30
2015,21029,52----,294
2015,21029,53----,132
2015,21029,54----,365
2015,21029,55----,34
2015,21029,56----,884
2015,21029,61----,32
2015,21029,62----,1289
2015,21029,71----,95
2015,21029,72----,1798
2015,21029,81----,1687
2015,21031,11----,2
2015,21031,21----,11
2015,21031,22----,9
2015,21031,23----,74
2015,21031,31----,721
2015,21031,42----,37
2015,21031,44----,232
2015,21031,48----,101
2015,21031,51----,11
2015,21031,52----,64
2015,21031,53----,6
2015,21031,54----,28
2015,21031,56----,85
2015,21031,61----,9
2015,21031,62----,354
2015,21031,72----,184
2015,21031,81----,108
2015,21033,11----,23
2015,21033,21----,57
2015,21033,22----,9
2015,21033,23----,82
2015,21033,31----,1007
2015,21033,42----,63
2015,21033,44----,667
2015,21033,48----,191
2015,21033,51----,58
2015,21033,52----,117
2015,21033,53----,16
2015,21033,54----,55
2015,21033,56----,381
2015,21033,61----,9
2015,21033,62----,518
2015,21033,71----,26
2015,21033,72----,378
2015,21033,81----,147
2015,21035,11----,4
2015,21035,21----,39
2015,21035,22----,9
2015,21035,23----,605
2015,21035,31----,2649
2015,21035,42----,397
2015,21035,44----,1824
2015,21035,48----,2608
2015,21035,51----,144
2015,21035,52----,418
2015,21035,53----,225
2015,21035,54----,319
2015,21035,55----,119
2015,21035,56----,357
2015,21035,61----,37
2015,21035,62----,2274
2015,21035,71----,31
2015,21035,72----,1532
2015,21035,81----,473
2015,21037,11----,8
2015,21037,23----,1464
2015,21037,31----,2420
2015,21037,42----,1161
2015,21037,44----,4122
2015,21037,48----,591
2015,21037,51----,335
2015,21037,52----,499
2015,21037,53----,542
2015,21037,54----,1029
2015,21037,55----,651
2015,21037,56----,763
2015,21037,61----,218
2015,21037,62----,3166
2015,21037,71----,601
2015,21037,72----,4850
2015,21037,81----,1469
2015,21039,21----,1
2015,21039,23----,44
2015,21039,31----,96
2015,21039,42----,17
2015,21039,44----,100
2015,21039,48----,5
2015,21039,52----,66
2015,21039,53----,10
2015,21039,54----,14
2015,21039,56----,118
2015,21039,62----,83
2015,21039,72----,44
2015,21039,81----,23
2015,21041,21----,26
2015,21041,22----,315
2015,21041,23----,86
2015,21041,31----,2666
2015,21041,42----,288
2015,21041,44----,593
2015,21041,48----,376
2015,21041,52----,70
2015,21041,53----,13
2015,21041,54----,97
2015,21041,56----,329
2015,21041,61----,19
2015,21041,62----,384
2015,21041,72----,516
2015,21041,81----,124
2015,21043,11----,9
2015,21043,21----,67
2015,21043,22----,78
2015,21043,23----,105
2015,21043,31----,730
2015,21043,42----,271
2015,21043,44----,912
2015,21043,48----,28
2015,21043,51----,508
2015,21043,52----,187
2015,21043,53----,32
2015,21043,54----,108
2015,21043,55----,9
2015,21043,56----,91
2015,21043,61----,393
2015,21043,62----,533
2015,21043,71----,17
2015,21043,72----,823
2015,21043,81----,160
2015,21045,11----,20
2015,21045,23----,63
2015,21045,31----,1514
2015,21045,42----,128
2015,21045,44----,365
2015,21045,48----,13
2015,21045,51----,15
2015,21045,52----,85
2015,21045,53----,14
2015,21045,54----,162
2015,21045,56----,14
2015,21045,62----,543
2015,21045,72----,203
2015,21045,81----,119
2015,21045,99----,14
2015,21047,21----,38
2015,21047,22----,59
2015,21047,23----,420
2015,21047,31----,6297
2015,21047,42----,957
2015,21047,44----,3091
